tokens,vocab_size
38674163,38315
38674164,38316
38674165,38317
38674204,38318
38674253,38319
38674264,38320
38674274,38321
38674295,38322
38674298,38323
38674353,38324
38674370,38325
38674374,38326
38674375,38327
38674404,38328
38674418,38329
38674419,38330
38674430,38331
38674431,38332
38674432,38333
38674433,38334
38674434,38335
38674435,38336
38674462,38337
38674465,38338
38674466,38339
38674471,38340
38674513,38341
38674521,38342
38674572,38343
38674594,38344
38674597,38345
38674598,38346
38674606,38347
38674615,38348
38674617,38349
38674618,38350
38674636,38351
38674672,38352
38674673,38353
38674693,38354
38674695,38355
38674702,38356
38674704,38357
38674726,38358
38674727,38359
38674756,38360
38674762,38361
38674851,38362
38674862,38363
38674877,38364
38674954,38365
38674968,38366
38674971,38367
38675034,38368
38675169,38369
38675180,38370
38675192,38371
38675266,38372
38675271,38373
38675275,38374
38675276,38375
38675277,38376
38675280,38377
38675335,38378
38675337,38379
38675342,38380
38675508,38381
38675516,38382
38675748,38383
38675834,38384
38675839,38385
38675850,38386
38676055,38387
38676081,38388
38676083,38389
38676087,38390
38676088,38391
38676089,38392
38676091,38393
38676100,38394
38676101,38395
38676196,38396
38676202,38397
38676203,38398
38676204,38399
38676205,38400
38676208,38401
38676216,38402
38676219,38403
38676222,38404
38676226,38405
38676229,38406
38676236,38407
38676246,38408
38676248,38409
38676253,38410
38676254,38411
38676290,38412
38676301,38413
38676307,38414
38676309,38415
38676310,38416
38676321,38417
38676324,38418
38676350,38419
38676351,38420
38676354,38421
38676357,38422
38676359,38423
38676361,38424
38676362,38425
38676363,38426
38676381,38427
38676382,38428
38676383,38429
38676385,38430
38676386,38431
38676397,38432
38676399,38433
38676407,38434
38676421,38435
38676422,38436
38676444,38437
38676448,38438
38676449,38439
38676472,38440
38676473,38441
38676629,38442
38676661,38443
38676681,38444
38676682,38445
38676767,38446
38676769,38447
38676775,38448
38676777,38449
38676784,38450
38676791,38451
38676792,38452
38676799,38453
38676804,38454
38676805,38455
38676806,38456
38676809,38457
38676810,38458
38676870,38459
38676871,38460
38676872,38461
38676879,38462
38676880,38463
38676890,38464
38676896,38465
38676902,38466
38676918,38467
38676919,38468
38676956,38469
38676959,38470
38676961,38471
38676965,38472
38676966,38473
38676968,38474
38676971,38475
38677041,38476
38677051,38477
38677056,38478
38677060,38479
38677061,38480
38677073,38481
38677079,38482
38677090,38483
38677112,38484
38677113,38485
38677115,38486
38677119,38487
38677120,38488
38677125,38489
38677128,38490
38677133,38491
38677134,38492
38677136,38493
38677154,38494
38677163,38495
38677168,38496
38677171,38497
38677184,38498
38677189,38499
38677193,38500
38677201,38501
38677202,38502
38677209,38503
38677219,38504
38677222,38505
38677277,38506
38677283,38507
38677287,38508
38677313,38509
38677317,38510
38677318,38511
38677323,38512
38677330,38513
38677331,38514
38677337,38515
38677349,38516
38677353,38517
38677354,38518
38677359,38519
38677367,38520
38677368,38521
38677533,38522
38677543,38523
38677546,38524
38677550,38525
38677552,38526
38677554,38527
38677567,38528
38677568,38529
38677574,38530
38677577,38531
38677578,38532
38677611,38533
38677619,38534
38677635,38535
38677641,38536
38677649,38537
38677651,38538
38677657,38539
38677658,38540
38677660,38541
38677661,38542
38677664,38543
38677670,38544
38677697,38545
38677703,38546
38677740,38547
38677756,38548
38677773,38549
38677793,38550
38677794,38551
38677795,38552
38677797,38553
38677811,38554
38677813,38555
38677829,38556
38677846,38557
38677852,38558
38677854,38559
38677858,38560
38677862,38561
38677870,38562
38677876,38563
38677880,38564
38677892,38565
38677932,38566
38677933,38567
38677935,38568
38677936,38569
38677937,38570
38677943,38571
38677952,38572
38677977,38573
38677983,38574
38677984,38575
38677988,38576
38678006,38577
38678007,38578
38678040,38579
38678048,38580
38678067,38581
38678068,38582
38678069,38583
38678084,38584
38678087,38585
38678090,38586
38678103,38587
38678104,38588
38678105,38589
38678120,38590
38678133,38591
38678226,38592
38678228,38593
38678276,38594
38678280,38595
38678285,38596
38678292,38597
38678293,38598
38678294,38599
38678296,38600
38678298,38601
38678327,38602
38678328,38603
38678339,38604
38678345,38605
38678346,38606
38678348,38607
38678352,38608
38678361,38609
38678364,38610
38678372,38611
38678373,38612
38678427,38613
38678430,38614
38678449,38615
38678460,38616
38678461,38617
38678479,38618
38678480,38619
38678492,38620
38678497,38621
38678505,38622
38678507,38623
38678524,38624
38678595,38625
38678597,38626
38678610,38627
38678641,38628
38678645,38629
38678647,38630
38678653,38631
38678672,38632
38678705,38633
38678743,38634
38678750,38635
38678752,38636
38678767,38637
38678782,38638
38678798,38639
38678799,38640
38678862,38641
38678895,38642
38678897,38643
38678925,38644
38678975,38645
38678978,38646
38678986,38647
38678988,38648
38679010,38649
38679022,38650
38679038,38651
38679040,38652
38679041,38653
38679042,38654
38679047,38655
38679052,38656
38679053,38657
38679071,38658
38679072,38659
38679075,38660
38679078,38661
38679098,38662
38679113,38663
38679114,38664
38679129,38665
38679132,38666
38679133,38667
38679134,38668
38679371,38669
38679394,38670
38679395,38671
38679401,38672
38679411,38673
38679423,38674
38679429,38675
38679436,38676
38679449,38677
38679451,38678
38679508,38679
38679525,38680
38679767,38681
38679768,38682
38679772,38683
38679774,38684
38679775,38685
38679776,38686
38679802,38687
38679809,38688
38679810,38689
38679811,38690
38679816,38691
38679820,38692
38679821,38693
38679822,38694
38679832,38695
38679842,38696
38679847,38697
38679851,38698
38679854,38699
38679868,38700
38679869,38701
38679872,38702
38679878,38703
38679911,38704
38679914,38705
38679928,38706
38679942,38707
38680089,38708
38680105,38709
38680111,38710
38680113,38711
38680129,38712
38680131,38713
38680172,38714
38680199,38715
38680200,38716
38680208,38717
38680216,38718
38680220,38719
38680225,38720
38680226,38721
38680236,38722
38680255,38723
38680277,38724
38680278,38725
38680280,38726
38680291,38727
38680292,38728
38680293,38729
38680296,38730
38680297,38731
38680298,38732
38680299,38733
38680301,38734
38680302,38735
38680303,38736
38680305,38737
38680306,38738
38680323,38739
38680325,38740
38680326,38741
38680332,38742
38680336,38743
38680337,38744
38680338,38745
38680357,38746
38680359,38747
38680362,38748
38680366,38749
38680374,38750
38680386,38751
38680387,38752
38680555,38753
38680571,38754
38680585,38755
38680610,38756
38680638,38757
38680643,38758
38680680,38759
38680829,38760
38680834,38761
38680843,38762
38680847,38763
38680852,38764
38680853,38765
38680913,38766
38680927,38767
38680991,38768
38680992,38769
38680994,38770
38681108,38771
38681212,38772
38681220,38773
38681225,38774
38681228,38775
38681233,38776
38681234,38777
38681249,38778
38681344,38779
38681346,38780
38681347,38781
38681354,38782
38681355,38783
38681448,38784
38681453,38785
38681458,38786
38681468,38787
38681470,38788
38681493,38789
38681497,38790
38681499,38791
38681500,38792
38681542,38793
38681543,38794
38681568,38795
38681571,38796
38681576,38797
38681577,38798
38681581,38799
38681582,38800
38681591,38801
38681593,38802
38681594,38803
38681595,38804
38681596,38805
38681668,38806
38681669,38807
38681670,38808
38681671,38809
38681674,38810
38681699,38811
38681713,38812
38681715,38813
38681719,38814
38681720,38815
38681726,38816
38681727,38817
38681729,38818
38681775,38819
38681969,38820
38682085,38821
38682110,38822
38682115,38823
38682119,38824
38682121,38825
38682126,38826
38682129,38827
38682148,38828
38682165,38829
38682171,38830
38682204,38831
38682208,38832
38682218,38833
38682226,38834
38682227,38835
38682228,38836
38682245,38837
38682255,38838
38682276,38839
38682281,38840
38682288,38841
38682329,38842
38682367,38843
38682396,38844
38682423,38845
38682435,38846
38682447,38847
38682452,38848
38682465,38849
38682471,38850
38682480,38851
38682481,38852
38682488,38853
38682538,38854
38682539,38855
38682542,38856
38682553,38857
38682563,38858
38682564,38859
38682575,38860
38682576,38861
38682577,38862
38682583,38863
38682584,38864
38682588,38865
38682622,38866
38682635,38867
38682663,38868
38682666,38869
38682667,38870
38682679,38871
38682702,38872
38682704,38873
38682706,38874
38682711,38875
38682718,38876
38682727,38877
38682745,38878
38682746,38879
38682747,38880
38682770,38881
38682771,38882
38682774,38883
38682783,38884
38682791,38885
38682801,38886
38682857,38887
38682859,38888
38682862,38889
38682869,38890
38682870,38891
38682871,38892
38682878,38893
38682891,38894
38682904,38895
38682914,38896
38683042,38897
38683046,38898
38683047,38899
38683050,38900
38683051,38901
38683052,38902
38683053,38903
38683056,38904
38683073,38905
38683074,38906
38683075,38907
38683079,38908
38683082,38909
38683086,38910
38683087,38911
38683095,38912
38683102,38913
38683104,38914
38683153,38915
38683184,38916
38683188,38917
38683189,38918
38683190,38919
38683238,38920
38683240,38921
38683251,38922
38683252,38923
38683260,38924
38683263,38925
38683265,38926
38683291,38927
38683293,38928
38683294,38929
38683301,38930
38683302,38931
38683306,38932
38683312,38933
38683313,38934
38683314,38935
38683316,38936
38683317,38937
38683328,38938
38683329,38939
38683340,38940
38683341,38941
38683353,38942
38683384,38943
38683390,38944
38683391,38945
38683393,38946
38683400,38947
38683457,38948
38683468,38949
38683484,38950
38683541,38951
38683552,38952
38683665,38953
38683671,38954
38683672,38955
38683673,38956
38683677,38957
38683678,38958
38683679,38959
38683680,38960
38683691,38961
38683692,38962
38683741,38963
38683742,38964
38683746,38965
38683748,38966
38683756,38967
38683760,38968
38683764,38969
38683769,38970
38683772,38971
38683831,38972
38683850,38973
38683853,38974
38683858,38975
38683861,38976
38683869,38977
38683871,38978
38683896,38979
38683903,38980
38683906,38981
38683907,38982
38683914,38983
38683927,38984
38683931,38985
38683940,38986
38683943,38987
38683948,38988
38683953,38989
38683973,38990
38683976,38991
38683978,38992
38683993,38993
38683994,38994
38683997,38995
38683998,38996
38684003,38997
38684004,38998
38684027,38999
38684038,39000
38684071,39001
38684076,39002
38684099,39003
38684103,39004
38684111,39005
38684112,39006
38684124,39007
38684125,39008
38684128,39009
38684135,39010
38684152,39011
38684155,39012
38684159,39013
38684160,39014
38684166,39015
38684177,39016
38684186,39017
38684189,39018
38684192,39019
38684194,39020
38684195,39021
38684231,39022
38684243,39023
38684253,39024
38684256,39025
38684261,39026
38684329,39027
38684342,39028
38684344,39029
38684359,39030
38684360,39031
38684362,39032
38684363,39033
38684364,39034
38684448,39035
38684457,39036
38684459,39037
38684463,39038
38684548,39039
38684550,39040
38684551,39041
38684552,39042
38684555,39043
38684556,39044
38684558,39045
38684559,39046
38684560,39047
38684561,39048
38684563,39049
38684564,39050
38684567,39051
38684568,39052
38684571,39053
38684573,39054
38684574,39055
38684575,39056
38684627,39057
38684671,39058
38684683,39059
38684684,39060
38684687,39061
38684688,39062
38684689,39063
38684701,39064
38684706,39065
38684707,39066
38684717,39067
38684718,39068
38684721,39069
38684723,39070
38684764,39071
38684773,39072
38684775,39073
38684783,39074
38684802,39075
38684814,39076
38684876,39077
38684935,39078
38684936,39079
38684937,39080
38684941,39081
38684946,39082
38684947,39083
38684952,39084
38684953,39085
38684954,39086
38684967,39087
38684969,39088
38684986,39089
38684988,39090
38684991,39091
38685001,39092
38685046,39093
38685049,39094
38685050,39095
38685051,39096
38685056,39097
38685058,39098
38685075,39099
38685076,39100
38685099,39101
38685169,39102
38685171,39103
38685182,39104
38685197,39105
38685203,39106
38685214,39107
38685219,39108
38685260,39109
38685269,39110
38685271,39111
38685273,39112
38685275,39113
38685276,39114
38685281,39115
38685282,39116
38685299,39117
38685300,39118
38685301,39119
38685396,39120
38685432,39121
38685433,39122
38685434,39123
38685523,39124
38685525,39125
38685526,39126
38685527,39127
38685555,39128
38685557,39129
38685560,39130
38685563,39131
38685570,39132
38685588,39133
38685612,39134
38685626,39135
38685631,39136
38685646,39137
38685669,39138
38685672,39139
38685677,39140
38685700,39141
38685702,39142
38685717,39143
38685724,39144
38685728,39145
38685919,39146
38685926,39147
38685930,39148
38685938,39149
38685951,39150
38685955,39151
38685961,39152
38685967,39153
38685969,39154
38685978,39155
38685980,39156
38685983,39157
38686002,39158
38686003,39159
38686004,39160
38686005,39161
38686015,39162
38686018,39163
38686029,39164
38686031,39165
38686052,39166
38686060,39167
38686063,39168
38686066,39169
38686077,39170
38686102,39171
38686103,39172
38686108,39173
38686112,39174
38686240,39175
38686242,39176
38686280,39177
38686288,39178
38686291,39179
38686294,39180
38686310,39181
38686375,39182
38686376,39183
38686422,39184
38686440,39185
38686441,39186
38686660,39187
38686772,39188
38686786,39189
38686790,39190
38686792,39191
38686804,39192
38686822,39193
38686825,39194
38686848,39195
38686854,39196
38686890,39197
38686891,39198
38686892,39199
38686927,39200
38686930,39201
38686932,39202
38686933,39203
38686934,39204
38686937,39205
38686953,39206
38686954,39207
38686960,39208
38686975,39209
38686986,39210
38687001,39211
38687002,39212
38687037,39213
38687038,39214
38687040,39215
38687088,39216
38687122,39217
38687147,39218
38687148,39219
38687150,39220
38687157,39221
38687158,39222
38687170,39223
38687182,39224
38687207,39225
38687222,39226
38687223,39227
38687225,39228
38687230,39229
38687235,39230
38687240,39231
38687241,39232
38687251,39233
38687261,39234
38687331,39235
38687337,39236
38687345,39237
38687354,39238
38687355,39239
38687369,39240
38687370,39241
38687379,39242
38687381,39243
38687392,39244
38687397,39245
38687400,39246
38687411,39247
38687412,39248
38687423,39249
38687439,39250
38687504,39251
38687506,39252
38687520,39253
38687522,39254
38687529,39255
38687532,39256
38687543,39257
38687545,39258
38687572,39259
38687580,39260
38687606,39261
38687610,39262
38687617,39263
38687620,39264
38687641,39265
38687705,39266
38687709,39267
38687713,39268
38687717,39269
38687728,39270
38687729,39271
38687730,39272
38687734,39273
38687807,39274
38687955,39275
38688049,39276
38688056,39277
38688066,39278
38688067,39279
38688068,39280
38688085,39281
38688086,39282
38688101,39283
38688172,39284
38688175,39285
38688176,39286
38688177,39287
38688188,39288
38688193,39289
38688197,39290
38688249,39291
38688250,39292
38688251,39293
38688256,39294
38688260,39295
38688263,39296
38688268,39297
38688270,39298
38688275,39299
38688276,39300
38688284,39301
38688285,39302
38688291,39303
38688300,39304
38688303,39305
38688304,39306
38688309,39307
38688352,39308
38688374,39309
38688378,39310
38688382,39311
38688469,39312
38688472,39313
38688474,39314
38688511,39315
38688513,39316
38688516,39317
38688517,39318
38688519,39319
38688577,39320
38688581,39321
38688589,39322
38688590,39323
38688592,39324
38688594,39325
38688627,39326
38688656,39327
38688659,39328
38688662,39329
38688670,39330
38688672,39331
38688682,39332
38688699,39333
38688700,39334
38688707,39335
38688709,39336
38688711,39337
38688712,39338
38688722,39339
38688723,39340
38688736,39341
38688783,39342
38688784,39343
38688788,39344
38688797,39345
38688802,39346
38688830,39347
38688834,39348
38688841,39349
38688845,39350
38688849,39351
38688853,39352
38688858,39353
38688890,39354
38688909,39355
38688910,39356
38688928,39357
38688992,39358
38688997,39359
38688998,39360
38688999,39361
38689030,39362
38689048,39363
38689050,39364
38689051,39365
38689052,39366
38689063,39367
38689095,39368
38689096,39369
38689101,39370
38689102,39371
38689110,39372
38689126,39373
38689156,39374
38689161,39375
38689165,39376
38689176,39377
38689187,39378
38689201,39379
38689211,39380
38689212,39381
38689213,39382
38689220,39383
38689225,39384
38689234,39385
38689243,39386
38689246,39387
38689249,39388
38689250,39389
38689271,39390
38689293,39391
38689383,39392
38689392,39393
38689403,39394
38689405,39395
38689407,39396
38689424,39397
38689428,39398
38689432,39399
38689441,39400
38689558,39401
38689566,39402
38689569,39403
38689573,39404
38689584,39405
38689586,39406
38689590,39407
38689591,39408
38689593,39409
38689594,39410
38689601,39411
38689611,39412
38689618,39413
38689626,39414
38689627,39415
38689630,39416
38689632,39417
38689635,39418
38689639,39419
38689640,39420
38689641,39421
38689642,39422
38689643,39423
38689657,39424
38689660,39425
38689662,39426
38689666,39427
38689669,39428
38689672,39429
38689680,39430
38689682,39431
38689693,39432
38689696,39433
38689697,39434
38689722,39435
38689727,39436
38690136,39437
38690137,39438
38690139,39439
38690142,39440
38690143,39441
38690144,39442
38690160,39443
38690209,39444
38690211,39445
38690214,39446
38690222,39447
38690255,39448
38690261,39449
38690294,39450
38690320,39451
38690448,39452
38690450,39453
38690451,39454
38690452,39455
38690456,39456
38690490,39457
38690493,39458
38690495,39459
38690501,39460
38690506,39461
38690513,39462
38690519,39463
38690533,39464
38690537,39465
38690538,39466
38690540,39467
38690551,39468
38690564,39469
38690568,39470
38690579,39471
38690583,39472
38690587,39473
38690589,39474
38690592,39475
38690596,39476
38690598,39477
38690599,39478
38690602,39479
38690613,39480
38690614,39481
38690625,39482
38690630,39483
38690632,39484
38690634,39485
38690636,39486
38690668,39487
38690686,39488
38690687,39489
38690696,39490
38690707,39491
38690718,39492
38690721,39493
38690730,39494
38690738,39495
38690746,39496
38690766,39497
38690767,39498
38690772,39499
38690775,39500
38690776,39501
38690777,39502
38690884,39503
38690891,39504
38690941,39505
38690942,39506
38690944,39507
38690948,39508
38690950,39509
38690954,39510
38690958,39511
38690966,39512
38690989,39513
38690993,39514
38690995,39515
38691005,39516
38691016,39517
38691019,39518
38691022,39519
38691025,39520
38691026,39521
38691222,39522
38691235,39523
38691237,39524
38691264,39525
38691265,39526
38691266,39527
38691267,39528
38691268,39529
38691271,39530
38691274,39531
38691276,39532
38691277,39533
38691280,39534
38691283,39535
38691289,39536
38691297,39537
38691301,39538
38691338,39539
38691341,39540
38691342,39541
38691345,39542
38691354,39543
38691363,39544
38691371,39545
38691373,39546
38691374,39547
38691423,39548
38691427,39549
38691460,39550
38691534,39551
38691537,39552
38691538,39553
38691543,39554
38691555,39555
38691576,39556
38691579,39557
38691580,39558
38691597,39559
38691610,39560
38691615,39561
38691637,39562
38691640,39563
38691658,39564
38691659,39565
38691687,39566
38691767,39567
38691841,39568
38691842,39569
38691843,39570
38691859,39571
38691898,39572
38691921,39573
38691922,39574
38691971,39575
38691977,39576
38691978,39577
38692005,39578
38692007,39579
38692008,39580
38692009,39581
38692011,39582
38692017,39583
38692019,39584
38692020,39585
38692021,39586
38692023,39587
38692025,39588
38692097,39589
38692162,39590
38692183,39591
38692184,39592
38692191,39593
38692206,39594
38692208,39595
38692209,39596
38692239,39597
38692240,39598
38692250,39599
38692269,39600
38692287,39601
38692288,39602
38692294,39603
38692329,39604
38692350,39605
38692453,39606
38692457,39607
38692458,39608
38692459,39609
38692461,39610
38692463,39611
38692484,39612
38692485,39613
38692486,39614
38692487,39615
38692488,39616
38692489,39617
38692510,39618
38692511,39619
38692513,39620
38692551,39621
38692552,39622
38692562,39623
38692570,39624
38692571,39625
38692573,39626
38692602,39627
38692613,39628
38692640,39629
38692673,39630
38692683,39631
38692688,39632
38692693,39633
38692706,39634
38692716,39635
38692717,39636
38692721,39637
38692722,39638
38692724,39639
38692729,39640
38692734,39641
38692738,39642
38692740,39643
38692758,39644
38692760,39645
38692824,39646
38692825,39647
38692831,39648
38692841,39649
38692843,39650
38692845,39651
38692849,39652
38692940,39653
38692945,39654
38692947,39655
38692958,39656
38692960,39657
38693046,39658
38693193,39659
38693198,39660
38693202,39661
38693203,39662
38693211,39663
38693216,39664
38693229,39665
38693233,39666
38693238,39667
38693239,39668
38693249,39669
38693263,39670
38693307,39671
38693320,39672
38693328,39673
38693331,39674
38693336,39675
38693341,39676
38693363,39677
38693369,39678
38693374,39679
38693386,39680
38693407,39681
38694232,39682
38694256,39683
38694508,39684
38694517,39685
38694518,39686
38694549,39687
38694552,39688
38694561,39689
38694565,39690
38694576,39691
38694582,39692
38694587,39693
38694599,39694
38694606,39695
38694620,39696
38694626,39697
38694634,39698
38694644,39699
38694667,39700
38694669,39701
38694670,39702
38694681,39703
38694689,39704
38694728,39705
38694745,39706
38694789,39707
38694797,39708
38694802,39709
38694828,39710
38694830,39711
38694832,39712
38694833,39713
38694840,39714
38694848,39715
38694850,39716
38694893,39717
38694958,39718
38694999,39719
38695000,39720
38695005,39721
38695030,39722
38695043,39723
38695076,39724
38695120,39725
38695121,39726
38695124,39727
38695186,39728
38695187,39729
38695188,39730
38695191,39731
38695194,39732
38695195,39733
38695196,39734
38695201,39735
38695203,39736
38695209,39737
38695298,39738
38695301,39739
38695352,39740
38695377,39741
38695389,39742
38695390,39743
38695392,39744
38695411,39745
38695412,39746
38695439,39747
38695440,39748
38695532,39749
38695533,39750
38695563,39751
38695578,39752
38695579,39753
38695580,39754
38695592,39755
38695604,39756
38695630,39757
38695666,39758
38695751,39759
38695754,39760
38695755,39761
38695756,39762
38695765,39763
38695766,39764
38695771,39765
38695772,39766
38695796,39767
38695799,39768
38695801,39769
38695891,39770
38695898,39771
38695899,39772
38695900,39773
38695946,39774
38695951,39775
38696046,39776
38696049,39777
38696050,39778
38696052,39779
38696055,39780
38696056,39781
38696057,39782
38696062,39783
38696063,39784
38696069,39785
38696070,39786
38696090,39787
38696091,39788
38696103,39789
38696114,39790
38696117,39791
38696119,39792
38696144,39793
38696158,39794
38696159,39795
38696160,39796
38696163,39797
38696169,39798
38696193,39799
38696198,39800
38696209,39801
38696216,39802
38696220,39803
38696225,39804
38696226,39805
38696275,39806
38696280,39807
38696281,39808
38696338,39809
38696350,39810
38696352,39811
38696353,39812
38696357,39813
38696365,39814
38696369,39815
38696388,39816
38696405,39817
38696408,39818
38696415,39819
38696416,39820
38696421,39821
38696651,39822
38696701,39823
38696710,39824
38696738,39825
38696740,39826
38696759,39827
38696763,39828
38696778,39829
38696801,39830
38696811,39831
38696812,39832
38696822,39833
38696823,39834
38696824,39835
38696846,39836
38696869,39837
38696900,39838
38696907,39839
38696919,39840
38696925,39841
38696927,39842
38696944,39843
38696950,39844
38696955,39845
38696961,39846
38696962,39847
38696973,39848
38696975,39849
38696979,39850
38696985,39851
38696986,39852
38696988,39853
38697086,39854
38697087,39855
38697088,39856
38697205,39857
38697206,39858
38697229,39859
38697230,39860
38697234,39861
38697235,39862
38697236,39863
38697239,39864
38697240,39865
38697249,39866
38697258,39867
38697266,39868
38697281,39869
38697285,39870
38697288,39871
38697338,39872
38697349,39873
38697350,39874
38697364,39875
38697412,39876
38697413,39877
38697418,39878
38697425,39879
38697430,39880
38697457,39881
38697483,39882
38697484,39883
38697517,39884
38697547,39885
38697590,39886
38697592,39887
38697638,39888
38697686,39889
38697687,39890
38697700,39891
38697711,39892
38697721,39893
38697727,39894
38697751,39895
38697752,39896
38697784,39897
38697804,39898
38697806,39899
38697807,39900
38697808,39901
38697811,39902
38697812,39903
38697814,39904
38697815,39905
38697820,39906
38697821,39907
38697823,39908
38697825,39909
38697827,39910
38697844,39911
38697847,39912
38697852,39913
38697853,39914
38697855,39915
38697873,39916
38697874,39917
38697877,39918
38697878,39919
38697879,39920
38697884,39921
38697942,39922
38698036,39923
38698048,39924
38698084,39925
38698087,39926
38698089,39927
38698109,39928
38698122,39929
38698149,39930
38698195,39931
38698203,39932
38698204,39933
38698205,39934
38698206,39935
38698207,39936
38698215,39937
38698256,39938
38698267,39939
38698277,39940
38698282,39941
38698293,39942
38698295,39943
38698314,39944
38698316,39945
38698317,39946
38698322,39947
38698326,39948
38698329,39949
38698330,39950
38698347,39951
38698351,39952
38698386,39953
38698387,39954
38698439,39955
38698440,39956
38698442,39957
38698464,39958
38698465,39959
38698471,39960
38698472,39961
38698476,39962
38698482,39963
38698561,39964
38698562,39965
38698569,39966
38698570,39967
38698572,39968
38698576,39969
38698583,39970
38698605,39971
38698609,39972
38698615,39973
38698616,39974
38698619,39975
38698626,39976
38698651,39977
38698652,39978
38698721,39979
38698734,39980
38698745,39981
38698748,39982
38698749,39983
38698763,39984
38698873,39985
38698874,39986
38698880,39987
38698957,39988
38698958,39989
38698963,39990
38698975,39991
38698976,39992
38698977,39993
38698978,39994
38698991,39995
38699085,39996
38699094,39997
38699102,39998
38699105,39999
38699113,40000
38699115,40001
38699121,40002
38699264,40003
38699265,40004
38699272,40005
38699281,40006
38699288,40007
38699314,40008
38699316,40009
38699329,40010
38699333,40011
38699334,40012
38699336,40013
38699343,40014
38699344,40015
38699347,40016
38699348,40017
38699349,40018
38699350,40019
38699352,40020
38699354,40021
38699431,40022
38699435,40023
38699440,40024
38699463,40025
38699475,40026
38699479,40027
38699536,40028
38699537,40029
38699538,40030
38699561,40031
38699564,40032
38699574,40033
38699704,40034
38699719,40035
38699745,40036
38699751,40037
38699755,40038
38699756,40039
38699762,40040
38699768,40041
38699769,40042
38699775,40043
38699778,40044
38699782,40045
38699792,40046
38699793,40047
38699803,40048
38699812,40049
38699814,40050
38699825,40051
38699840,40052
38699850,40053
38699852,40054
38699853,40055
38699857,40056
38699858,40057
38699869,40058
38699885,40059
38699887,40060
38699989,40061
38699992,40062
38700000,40063
38700005,40064
38700013,40065
38700014,40066
38700017,40067
38700019,40068
38700035,40069
38700040,40070
38700066,40071
38700074,40072
38700075,40073
38700078,40074
38700079,40075
38700097,40076
38700102,40077
38700124,40078
38700206,40079
38700210,40080
38700503,40081
38700528,40082
38700531,40083
38700536,40084
38700548,40085
38700558,40086
38700573,40087
38700577,40088
38700579,40089
38700588,40090
38700593,40091
38700594,40092
38700607,40093
38700626,40094
38700662,40095
38700677,40096
38700678,40097
38700684,40098
38700722,40099
38700727,40100
38700733,40101
38700734,40102
38700737,40103
38700748,40104
38700750,40105
38700751,40106
38700762,40107
38700768,40108
38700771,40109
38700817,40110
38700901,40111
38700902,40112
38700904,40113
38700905,40114
38700913,40115
38700915,40116
38700919,40117
38700920,40118
38700943,40119
38700948,40120
38700956,40121
38700958,40122
38701022,40123
38701027,40124
38701029,40125
38701030,40126
38701060,40127
38701061,40128
38701063,40129
38701065,40130
38701068,40131
38701069,40132
38701086,40133
38701103,40134
38701110,40135
38701120,40136
38701121,40137
38701122,40138
38701131,40139
38701134,40140
38701147,40141
38701154,40142
38701155,40143
38701156,40144
38701167,40145
38701177,40146
38701179,40147
38701181,40148
38701182,40149
38701183,40150
38701189,40151
38701191,40152
38701193,40153
38701194,40154
38701225,40155
38701233,40156
38701236,40157
38701237,40158
38701244,40159
38701245,40160
38701246,40161
38701247,40162
38701250,40163
38701262,40164
38701264,40165
38701281,40166
38701303,40167
38701310,40168
38701380,40169
38701409,40170
38701525,40171
38701528,40172
38701537,40173
38701587,40174
38701596,40175
38701600,40176
38701615,40177
38701616,40178
38701644,40179
38701698,40180
38701701,40181
38701703,40182
38701705,40183
38701707,40184
38701710,40185
38701711,40186
38701715,40187
38701716,40188
38701717,40189
38701720,40190
38701724,40191
38701725,40192
38701733,40193
38701736,40194
38701750,40195
38701758,40196
38701761,40197
38701774,40198
38701775,40199
38701776,40200
38701779,40201
38701781,40202
38701784,40203
38701790,40204
38701791,40205
38701794,40206
38701795,40207
38701847,40208
38701848,40209
38701849,40210
38701850,40211
38701852,40212
38701859,40213
38701867,40214
38701868,40215
38701871,40216
38701872,40217
38701885,40218
38701893,40219
38701901,40220
38701928,40221
38701937,40222
38701939,40223
38701946,40224
38701952,40225
38701955,40226
38701958,40227
38701976,40228
38701977,40229
38701978,40230
38701979,40231
38701980,40232
38701982,40233
38701983,40234
38701987,40235
38701988,40236
38701989,40237
38702052,40238
38702057,40239
38702076,40240
38702083,40241
38702085,40242
38702094,40243
38702095,40244
38702110,40245
38702111,40246
38702114,40247
38702126,40248
38702127,40249
38702134,40250
38702145,40251
38702150,40252
38702153,40253
38702154,40254
38702427,40255
38702429,40256
38702443,40257
38702445,40258
38702446,40259
38702452,40260
38702454,40261
38702461,40262
38702464,40263
38702553,40264
38702598,40265
38702611,40266
38702614,40267
38702623,40268
38702628,40269
38702651,40270
38702673,40271
38702676,40272
38702679,40273
38702695,40274
38702703,40275
38702708,40276
38702711,40277
38702726,40278
38702747,40279
38702758,40280
38702759,40281
38702760,40282
38702787,40283
38702798,40284
38702799,40285
38702810,40286
38702811,40287
38702812,40288
38702813,40289
38702814,40290
38702816,40291
38702817,40292
38702820,40293
38702821,40294
38702822,40295
38702825,40296
38702826,40297
38702827,40298
38702828,40299
38702829,40300
38702830,40301
38702831,40302
38702832,40303
38702851,40304
38702854,40305
38702855,40306
38702869,40307
38702870,40308
38702871,40309
38702872,40310
38702873,40311
38702874,40312
